SKU,Item Name,Imprint Method,Pricing-Qty1,Pricing-Qty2,Pricing-Qty3,Pricing-Qty4,Pricing-Qty5,Pricing-Price1,Pricing-Price2,Pricing-Price3,Pricing-Price4,Pricing-Price5,Pricing-Code1,Pricing-Code2,Pricing-Code3,Pricing-Code4,Pricing-Code5
SM-6848,Mega 24-oz. Twister Tumbler,Screen Print,100,300,500,750,1000,5.34,5.00,4.66,4.33,3.99,C,C,C,C,C
