"Updated on 

1/20/2015 9:45:42 AM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY NAME,COMPANY ASI,PRODUCT/ITEM,Category,DESCRIPTION,ROMANCE COPY,COLORS,SIZE,IMPRINT AREA,IMPRINT TYPE,PACKAGING,NOTES,PRODUCTION TIME,RUSH PRODUCTION TIME,SETUP CHARGE,RUNNING CHARGE,ADDITIONAL CHARGE,PRICE BREAK1,QTY BREAK1,PRICE BREAK2,QTY BREAK2,PRICE BREAK3,QTY BREAK3,PRICE BREAK4,QTY BREAK4,PRICE BREAK5,QTY BREAK5,DISCOUNT CODE,IMAGE NAME,IMAGE PATH,BOXSIZENUMBER,WEIGHTPERBOX,PIECESPERBOX,WIDTH,LENGTH,HEIGHT,WEIGHT,USPSSIZECODE,CountryOrigin,LASTPRICE,WEB NOTE,CLEARANCE,SPECIAL,DISCONTINUED,prcWebAbcCode,Custom,Memory
http://www.primeline.com,79530,BT-5609,Computer Bags,"Built¨ Cargoª Laptop Sleeve 12-13""","Made from protective neoprene (the wetsuit material) Three exterior pockets hold accessories such as hard drives mouse cords and USBs Checkpoint friendly (please ensure pockets are empty) Stain resistant <img src=""/images/BUILT-ROMANCE.gif"" width=""61"" height=""24"" border=""0""> <a href=""/BUILT"" target=""_parent"">See our entire BUILT Collection</a> <b><font color=red font size=2>Now on Sale!</b>         ","Black, Lime Green, Navy Blue","14""w x 11-1/2""h x 1""d  ","Side 1 - with Built¨ logo - Refer to template           10-1/2""w x 8""h Side 2 - no Built¨ logo          ",Transfer           Image Bonding¨ 4-Color Process          ,Bulk  ,The interior color of BUILT¨ and BYO¨ items may vary. The color of the BUILT¨ and BYO¨ logos may vary. BUILT¨ retail tags are removed prior to decoration and not reattached.                   ,5-7 DAYS,3 DAYS,60.00 (G) per color/position         ,0.65 (G) each per piece         ,0.95 (G)   per piece for Image Bonding¨ 4-Color Process imprinting Ð no set-up charges Ð minimum 250 pieces         ,30,6,29.5,48,29,150,28.25,300,24.95,600,4CD ,BT5609.jpg,http://www.primeline.com/products/product_images/BT5609.jpg,578,12.72,12,14.2,15,11.8,0,,CN,24.95,,Y,N,Y,,N,N
http://www.primeline.com,79530,BT-5610,Computer Bags,"Built¨  Envelope 16""","Made from protective neoprene (the wetsuit material) Interior pocket stores accessories Checkpoint friendly (please ensure pockets are empty) Stain resistant <img src=""/images/BUILT-ROMANCE.gif"" width=""61"" height=""24"" border=""0""> <a href=""/BUILT"" target=""_parent"">See our entire BUILT Collection</a> <b><font color=red font size=2>Now on Sale!</b>         ",Black,"17-1/4""w x 11-1/2""h x 1""d  ","Side 1 - with Built logo - Refer to template           11""w x 9""h Side 2 - no Built logo  6-1/2""w x 5""h Inside         ",Transfer           Image Bonding¨ 4-Color Process          ,Bulk  ,The interior color of BUILT ¨ and BYO¨ items may vary. The color of the BUILT¨ and BYO¨ logos may vary. BUILT¨ retail tags are removed prior to decoration and not reattached.                   ,5-7 DAYS,3 DAYS,60.00 (G) per color/position         ,0.65 (G) each per piece         ,0.95 (G)   per piece for Image Bonding¨ 4-Color Process imprinting Ð no set-up charges Ð minimum 250 pieces         ,48,6,46.95,48,44.95,150,43,300,37.99,600,4CD ,BT5610.jpg,http://www.primeline.com/products/product_images/BT5610.jpg,515,31.75,24,18.1,29.1,14.8,0,,CN,37.99,,Y,N,Y,,N,N
http://www.primeline.com,79530,BT-5613,Computer Bags,"Built¨ Notebook & Dvd Portfolio 9-10""","Made from protective neoprene (the wetsuit material) Holds and helps protect a netbook or portable DVD player up to 10"" Exterior snap pocket for added storage Removable strap Stain resistant <img src=""/images/BUILT-ROMANCE.gif"" width=""61"" height=""24"" border=""0""> <a href=""/BUILT"" target=""_parent"">See our entire BUILT Collection</a> <b><font color=red font size=2>Now on Sale!</b>        ","Black, Maritime, Navy Blue, Summer Bloom","13""w x 11-3/4""h x 1-1/2""d  ",Side 1 Ð with Built logo Ð Refer to template           Side 2 Ð no Built logo Ð Refer to template          ,Transfer           Image Bonding¨ 4-Color Process          ,Bulk  ,The interior color of BUILT ¨ and BYO¨ items may vary. The color of the BUILT¨ and BYO¨ logos may vary. BUILT¨ retail tags are removed prior to decoration and not reattached.                   ,5-7 DAYS,3 DAYS,60.00 (G) per color/position         ,0.65 (G) each per piece         ,0.95 (G)   per piece for Image Bonding¨ 4-Color Process imprinting Ð no set-up charges Ð minimum 250 pieces         ,37.95,6,36.95,48,34.95,150,33,300,29.98,600,4CD ,BT5613.jpg,http://www.primeline.com/products/product_images/BT5613.jpg,531,13.23,12,13.4,25.2,10.2,0,,CN,29.98,,Y,N,Y,,N,N
http://www.primeline.com,79530,BT-5619,Computer Bags,"Built¨ Laptop Portfolio 16-17""","Made from protective neoprene (the wetsuit material) Holds and helps protect a laptop up to 17"" Exterior snap pocket for added storage Removable padded strap Stain resistant <img src=""/images/BUILT-ROMANCE.gif"" width=""61"" height=""24"" border=""0""> <a href=""/BUILT"" target=""_parent"">See our entire BUILT Collection</a> <b><font color=red font size=2>Now on Sale!</b>        ","Black, City Grid","16-7/8""w x 12-1/8""h x 1""d  ","14-1/2""w x 9-1/2""h Side 1 - with Built logo           14-1/2""w x 9-1/2""h Side 2 - no Built logo          ",Transfer           Image Bonding¨ 4-Color Process          ,Bulk  ,The interior color of BUILT ¨ and BYO¨ items may vary. The color of the BUILT¨ and BYO¨ logos may vary. BUILT¨ retail tags are removed prior to decoration and not reattached.                   ,5-7 DAYS,3 DAYS,60.00 (G) per color/position         ,0.65 (G) each per piece         ,0.95 (G)   per piece for Image Bonding¨ 4-Color Process imprinting Ð no set-up charges Ð minimum 250 pieces         ,82.5,6,80.75,48,77.5,150,75,300,67.98,600,4CD ,BT5619.jpg,http://www.primeline.com/products/product_images/BT5619.jpg,504,26.86,12,19.3,33.1,12.6,0,,CN,67.98,,Y,N,Y,,N,N
http://www.primeline.com,79530,BT-5620,Technology,Built¨ Compact Soft Shell Camera Case,"Made from protective neoprene (the wetsuit material) Plush inner lining helps protect screen Interior pocket stores a battery and a memory card Water and stain resistant <img src=""/images/BUILT-ROMANCE.gif"" width=""61"" height=""24"" border=""0""> <a href=""/BUILT"" target=""_parent"">See our entire BUILT Collection</a> <b><font color=red font size=2>Now on Sale!</b>         ","Black, City Grid, Maritime, Micro Dot, Scatter Dot, Scuba Blue, Summer Bloom","4-3/4""w x 3-1/4""h x 1-3/4""d  ","2""w x 7/8""h on front with BUILT logo                    ",Transfer           Image Bonding¨ 4-Color Process          ,Bulk  ,The interior color of BUILT ¨ and BYO¨ items may vary. The color of the BUILT¨ and BYO¨ logos may vary. BUILT¨ retail tags are removed prior to decoration and not reattached.                   ,5-7 DAYS,3 DAYS,60.00 (G) per color/position         ,0.65 (G) each per piece         ,0.95 (G)   per piece for Image Bonding¨ 4-Color Process imprinting Ð no set-up charges Ð minimum 250 pieces         ,18.95,24,17.95,48,16.5,150,15.5,600,13.5,1200,4CD ,BT5620.jpg,http://www.primeline.com/products/product_images/BT5620.jpg,575,9.26,48,14.2,15.4,12.6,0,,CN,13.5,,Y,N,Y,,N,N
http://www.primeline.com,79530,BT-5621,Technology,Built¨ Peanutª Usb Flash Drive Holder,"Stores and helps protect USB flash drives/memory sticks Metal hook attaches Peanut to computer bag laptop sleeve zippers etc. <img src=""/images/BUILT-ROMANCE.gif"" width=""61"" height=""24"" border=""0""> <a href=""/BUILT"" target=""_parent"">See our entire BUILT Collection</a> <b><font color=red font size=2>Now on Sale!</b>           ","Black, Lime Green, Scuba Blue","2-1/4""w x 4""h  ","5/8""w x 1-1/8""h Side 1 - with Built logo           5/8""w x 2-1/4""h Side 2 - no Built logo          ",Transfer           Image Bonding¨ 4-Color Process          ,Bulk  ,The interior color of BUILT ¨ and BYO¨ items may vary. The color of the BUILT¨ and BYO¨ logos may vary. BUILT¨ retail tags are removed prior to decoration and not reattached.                   ,5-7 DAYS,3 DAYS,60.00 (G) per color/position         ,0.65 (G) each per piece         ,0.95 (G)   per piece for Image Bonding¨ 4-Color Process imprinting Ð no set-up charges Ð minimum 250 pieces         ,9.75,24,8.75,48,7.75,150,6.95,600,5.98,1200,4CD ,BT5621.jpg,http://www.primeline.com/products/product_images/BT5621.jpg,574,5.34,48,8.7,15.6,10.8,0,,CN,5.98,,Y,N,Y,,N,N
http://www.primeline.com,79530,BT-5622,SumFun BBQ,Built¨ The Sizzlerª Extra Long Oven Mitt,"Made from protective neoprene Textured interior grips are heat-resistant up to 500¡ F Fits either hand Stain resistant Extra-long sleeve helps protect up to the elbow Hand wash drip dry <img src=""/images/BUILT-ROMANCE.gif"" width=""61"" height=""24"" border=""0""> <a href=""/BUILT"" target=""_parent"">See our entire BUILT Collection</a> <b><font color=red font size=2>Now on Sale!</b>       ","Black, Micro Dot, Nolita Stripe, Summer Bloom","6-1/2""w  x 15-3/4""h x 1/2""d  ",Side 1 - with Built logo - Refer to template                    ,Transfer           Image Bonding¨ 4-Color Process          ,Bulk  ,The interior color of BUILT ¨ and BYO¨ items may vary. The color of the BUILT¨ and BYO¨ logos may vary. BUILT¨ retail tags are removed prior to decoration and not reattached.                   ,5-7 DAYS,3 DAYS,60.00 (G) per color/position         ,0.65 (G) each per piece         ,0.95 (G)   per piece for Image Bonding¨ 4-Color Process imprinting Ð no set-up charges Ð minimum 250 pieces         ,18.25,12,17.5,48,17.25,150,16.75,300,14.95,600,4CD ,BT5622.jpg,http://www.primeline.com/products/product_images/BT5622.jpg,572,14.99,48,13.8,16.5,13.8,0,,CN,14.95,,N,N,N,,N,N
http://www.primeline.com,79530,BT-5624,SumFun BBQ,Built¨ Miloª Pot Holder,"Made from protective neoprene Textured interior grips are heat-resistant up to 500¡ F Fits either hand Stain resistant Hand wash drip dry <img src=""/images/BUILT-ROMANCE.gif"" width=""61"" height=""24"" border=""0""> <a href=""/BUILT"" target=""_parent"">See our entire BUILT Collection</a> <b><font color=red font size=2>Now on Sale!</b>        ","Black, Micro Dot, Nolita Stripe, Summer Bloom","6-3/4""w x 9-1/2""h x 1/2""d  ",Side 1 - with Built logo - Refer to template           Side 2 - no Built logo - Refer to template          ,Transfer           Image Bonding¨ 4-Color Process          ,Bulk  ,The interior color of BUILT ¨ and BYO¨ items may vary. The color of the BUILT¨ and BYO¨ logos may vary. BUILT¨ retail tags are removed prior to decoration and not reattached.                   ,5-7 DAYS,3 DAYS,60.00 (G) per color/position         ,0.65 (G) each per piece         ,0.95 (G) per piece for Image Bonding¨ 4-Color Process imprinting Ð no set-up charges Ð minimum 250 pieces         ,15.5,24,14.5,48,13.5,150,12.75,600,11,1200,4CD ,BT5624.jpg,http://www.primeline.com/products/product_images/BT5624.jpg,583,5.8,48,10.2,13.8,10.6,0,,CN,11,,Y,N,Y,,N,N
http://www.primeline.com,79530,BT-5625,Coolers-Ice,Built¨ Spicy Relish Lunch Tote,"Insulates up to four hours (time varies depending on external temperatures) and folds flat for easy storage Tested for lead safety Ð no vinyl or PVC used Zip closure and soft-grip handles Stain resistant. Machine wash cold drip dry Extra-roomy neoprene lunch tote with interior pocket and removable shoulder strap (remove before washing) <img src=""/images/BUILT-ROMANCE.gif"" width=""61"" height=""24"" border=""0""> <a href=""/BUILT"" target=""_parent"">See our entire BUILT Collection</a>         ","Black, City Grid, Mini Dot Navy, Nolita Stripe, Scatter Dot","13-3/8""w x 11-3/8""h x 7""d  ","3""w x 3""h Side 1 Ð with Built logo           7""w x 6""h Side 2 Ð no Built logo          ",Transfer           Image Bonding¨ 4-Color Process          ,Bulk  ,The interior color of BUILT¨ and BYO¨ items may vary. The color of the BUILT¨ and BYO¨ logos may vary. BUILT¨ retail tags are removed prior to decoration and not reattached.                   ,5-7 DAYS,3 DAYS,60.00 (G) per color/position         ,0.65 (G) each per piece         ,0.95 (G)   per piece for Image Bonding¨ 4-Color Process imprinting Ð no set-up charges Ð minimum 250 pieces         ,28,12,27.75,48,27.5,150,27.25,300,24.95,600,4CD ,BT5625.jpg,http://www.primeline.com/products/product_images/BT5625.jpg,540,20.24,24,14.2,23.6,17.1,0,,CN,24.95,,N,N,N,,N,N
http://www.primeline.com,79530,BT-5626,Coolers-Ice,Built¨ Tastyª Lunch Tote,"Made from protective neoprene (the wetsuit material) Insulates up to four hours (time varies depending on external temperatures) and folds flat for easy storage Tested for lead safety Ð no vinyl or PVC used Zip closure and soft-grip handles Stain resistant <img src=""/images/BUILT-ROMANCE.gif"" width=""61"" height=""24"" border=""0""> <a href=""/BUILT"" target=""_parent"">See our entire BUILT Collection</a>         ","Black, Micro Dot, Nolita Stripe","12""w x 10-1/2""h x 5-3/4""d  ","7""w x 6""h Side 1 Ð with BUILT¨ logo           7""w x 6""h Side 2 Ð no BUILT¨ logo          ",Transfer           Image Bonding¨ 4-Color Process          ,Bulk  ,The interior color of BUILT ¨ and BYO¨ items may vary. The color of the BUILT¨ and BYO¨ logos may vary. BUILT¨ retail tags are removed prior to decoration and not reattached.                   ,5-7 DAYS,3 DAYS,60.00 (G) per color/position         ,0.65 (G) each per piece         ,0.95 (G)   per piece for Image Bonding¨ 4-Color Process imprinting Ð no set-up charges Ð minimum 250 pieces         ,24.75,12,23.75,48,22.25,150,21.25,300,18.75,600,4CD ,BT5626.jpg,http://www.primeline.com/products/product_images/BT5626.jpg,537,11.69,24,12.6,23.8,11,0,,CN,18.75,,N,N,N,,N,N
