SKU,Item Name,Catalog Page,Imprint Area,Product Description,Price Includes,Product Size,Shipping Weight (lbs),Shipping Quantity,Shipping Dimensions (inch),FOB,Additional Info,Available Colors,Product Categories,Related Products,Search Keywords
G1104,"ORO Pen/Stylus",208,"Enlarged area on side of barrel 2 x 1/2","Plastic push-action pen with a soft capacitive stylus. PATENT PENDING",,,20.791,1000,"13L x 12W x 13.5H",12919,,"Black, Blue, Green, Grey, Orange, Red, Silver",Pens,"",""
