Product ID,Product Name,Category,Category Name,Brand,Brand Name,Product Description,Price Includes,Sub-Taxonomy,Sub-Taxonomy Name,Keywords,Country of Origin,Features,Small Image,Medium Image,Large Image,Zoom Image,Small Image URL,Medium Image URL,Large Image URL,Zoom Image URL,Material,Page Number,Price Message,Price Start Date,Quantity,Price,Net Price,Late Pricing Start Date,Late Quantities,Late Prices,Late Net Prices,Price1,Price2,Price3,Price4,Price5,Price6,Price7,Price8,Price9,Price10,Code1,Code2,Code3,Code4,Code5,Code6,Code7,Code8,Code9,Code10,Quantity1,Quantity2,Quantity3,Quantity4,Quantity5,Quantity6,Quantity7,Quantity8,Quantity9,Quantity10,Late Price1,Late Price2,Late Price3,Late Price4,Late Price5,Late Price6,Late Price7,Late Price8,Late Price9,Late Price10,Late Code1,Late Code2,Late Code3,Late Code4,Late Code5,Late Code6,Late Code7,Late Code8,Late Code9,Late Code10,Late Quantity1,Late Quantity2,Late Quantity3,Late Quantity4,Late Quantity5,Late Quantity6,Late Quantity7,Late Quantity8,Late Quantity9,Late Quantity10,EQP Net Minus 3%,EQP Net Minus 5%,Customer Price,Pack Size,Pack Weight,Unit of Measure,Sizes,Size Name,Size Width,Size Length,Size Height,Lead Time,Rush Lead Time,Additional Lead Time to Canada,Canadian Lead Time,Item Type1,Item Colors1,Item Type2,Item Colors2,Item Type3,Item Colors3,Item Type4,Item Colors4,Imprint Method1,Imprint Location1,Imprint Colors1,Imprint Method2,Imprint Location2,Imprint Colors2,Imprint Method3,Imprint Location3,Imprint Colors3,Imprint Method4,Imprint Location4,Imprint Colors4,Imprint Method5,Imprint Location5,Imprint Colors5,Imprint Method6,Imprint Location6,Imprint Colors6,Imprint Method7,Imprint Location7,Imprint Colors7,Selections,Proofs,Item Color Charges,Option Charges,Additional Product Information,FOB Ship From City,FOB Ship From State,FOB Ship From Zip,FOB Bill From City,FOB Bill From State,FOB Bill From Zip
35543,Extraterrestrial - Small,AWARD,Awards & Recognition,JAFFA,Jaffa(R),Your logo and message will stand out from the crowd on an Extraterrestrial Award.,"laser etch, 1 location",ART,Art Glass,AG2217 35543 Extraterrestrial Small Jaffa Art Glass Awards and Recognition Executive Gifts Community Service Special Event glass Extraterrestrials Smalls Jaffas Arts Glasses Glas Award ands Recognitions Executives Gift Communities Services Specials Events glasses glas,China,Each piece is an individual work of art; size and color will vary.|Great for the science industries.,AWARD_35543_S.jpg,AWARD_35543_M.jpg,AWARD_35543_L.jpg,AWARD_35543_Z.jpg,http://norwood.com/images/products/small/35543_S.jpg,http://norwood.com/images/products/medium/35543_M.jpg,http://norwood.com/images/products/large/35543_L.jpg,http://norwood.com/images/products/zoom/35543_Z.jpg,Art Glass on Zinc Base,114,,1/1/15,6|12|25|50,88.05|75.64|66.61|60.97,44.025|41.602|39.966|36.582,,,,,88.05,75.64,66.61,60.97,,,,,,,A,B,C,C,,,,,,,6,12,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Each,"Award: 3""w x 2-3/4""h x 3""d|Base: 2-1/2"" sq.",Award|Base sq.,"3""|",,"2-3/4""|",5,,,,Product Colors,Silver/Clear,,,,,,,Laser Etch,"Base (Standard): 2""w x 1-7/8""h",Blue Colorfill|Metallic Gold Colorfill|Red Colorfill|Etched,,,,,,,,,,,,,,,,,,,"Rush Delivery May Be Available, Call Customer Svc $20.00(Z) per order",Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Laser Etch Personalization $3.00(G) per line, per piece|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Less Than Minimum available, please call for Price Free, plus cost of item|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",,Red Wing,MN,55066,Red Wing,MN,55066
35544,Extraterrestrial - Medium,AWARD,Awards & Recognition,JAFFA,Jaffa(R),"Light years away and balanced gracefully in another dimension, our artists have captured a curious look into the future.","laser etch, 1 location",ART,Art Glass,AG2218 35544 Extraterrestrial Medium Jaffa Art Glass Awards and Recognition Executive Gifts Community Service Special Event glass Extraterrestrials Media Jaffas Arts Glasses Glas Award ands Recognitions Executives Gift Communities Services Specials Events glasses glas,China,Each piece is an individual work of art; size and color will vary.|Great office decoration.,AWARD_35544_S.jpg,AWARD_35544_M.jpg,AWARD_35544_L.jpg,AWARD_35544_Z.jpg,http://norwood.com/images/products/small/35544_S.jpg,http://norwood.com/images/products/medium/35544_M.jpg,http://norwood.com/images/products/large/35544_L.jpg,http://norwood.com/images/products/zoom/35544_Z.jpg,Art Glass on Zinc Base,114,,1/1/15,6|12|25|50,98.21|85.8|75.64|73.37,49.105|47.19|45.384|44.022,,,,,98.21,85.8,75.64,73.37,,,,,,,A,B,C,C,,,,,,,6,12,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,Each,"Award: 4-1/2"" dia. x 4-1/4""h|Base: 3"" sq.",Award dia.|Base sq.,,,"4-1/4""|",5,,,,Product Colors,Silver/Clear,,,,,,,Laser Etch,"Base (Standard): 2-1/2""w x 2""h",Blue Colorfill|Etched|Metallic Gold Colorfill|Red Colorfill,,,,,,,,,,,,,,,,,,,"Rush Delivery May Be Available, Call Customer Svc $20.00(Z) per order",Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Laser Etch Personalization $3.00(G) per line, per piece|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Less Than Minimum available, please call for Price Free, plus cost of item|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",,Red Wing,MN,55066,Red Wing,MN,55066
35604,Blue Pyramid - Medium,AWARD,Awards & Recognition,JAFFA,Jaffa(R),Make a bold statement with this prestigious pyramid award.,"deep etch, 1 location",ART,Art Glass,AG2231 35604 Blue Pyramid Medium Jaffa Art Glass Awards and Recognition Awards Recognition Awards Special Events Thank You Gift Blues Pyramids Media Jaffas Arts Glasses Glas Award ands Recognitions Specials Event Thanks Yous Gifts,Mexico,Each piece is an individual work of art; size and color will vary.|Shown with optional second etch area on base.,AWARD_35604_S.jpg,AWARD_35604_M.jpg,AWARD_35604_L.jpg,AWARD_35604_Z.jpg,http://norwood.com/images/products/small/35604_S.jpg,http://norwood.com/images/products/medium/35604_M.jpg,http://norwood.com/images/products/large/35604_L.jpg,http://norwood.com/images/products/zoom/35604_Z.jpg,Art Glass on Aluminum Base,120,,1/1/15,1|12,643.34|569.97,321.67|313.4835,,,,,643.34,569.97,,,,,,,,,A,B,,,,,,,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Each,"Award: 3-1/2""w x 8-1/2""h x 3-1/2""d|Base: 4-3/4"" sq. x 1""h",Award|Base sq.,"3-1/2""|",,"8-1/2""|1""",3,,,,Product Colors,Clear/Blue/Silver,,,,,,,Deep Etch,"Award (Standard): 2-1/4""w x 2-1/2""h (Irregular)",Etched,Deep Etch with Colorfill,"Award (Optional, additional charge): 2-1/4""w x 2-1/2""h (Irregular), 1 color(s) max ",186 Red|876 Metallic Copper|Black|White|871 Metallic Gold|286 Blue|877 Metallic Silver,Laser Etch,"Base (Optional, additional charge): 3-3/4""w x 5/8""h (Irregular)",Etched,,,,,,,,,,,,,"Rush Delivery May Be Available, Call Customer Svc $20.00(Z) per order",Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Colorfill $7.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Laser Etch on Base $3.00(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",,Red Wing,MN,55066,Red Wing,MN,55066
35825,Droplet Award,AWARD,Awards & Recognition,JAFFA,Jaffa(R),Royal blue surrounded by clear crystal creates a high perceived value but has an attractive price point. ,"deep etch, 1 location",ART,Art Glass,35825 Droplet Award Jaffa Art Glass Awards and Recognition Executive Gifts Community Service Special Event glass Droplets Jaffas Arts Glasses Glas ands Recognitions Executives Gift Communities Services Specials Events glasses glas,Poland,Each piece is an individual work of art; size and color will vary.|Great for yacht clubs to water companies.,AWARD_35825_S.jpg,AWARD_35825_M.jpg,AWARD_35825_L.jpg,AWARD_35825_Z.jpg,http://norwood.com/images/products/small/35825_S.jpg,http://norwood.com/images/products/medium/35825_M.jpg,http://norwood.com/images/products/large/35825_L.jpg,http://norwood.com/images/products/zoom/35825_Z.jpg,Art Glass,115,,1/1/15,1|4|12|25|50,245.7|220.1|197.53|180.6|163.67,122.85|121.055|118.518|108.36|98.202,,,,,245.7,220.1,197.53,180.6,163.67,,,,,,A,B,C,C,C,,,,,,1,4,12,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,Each,"5""w x 9-1/4""h x 3-1/2""d",,"5""",,"9-1/4""",5,,,,Product Colors,Clear/Blue,,,,,,,Deep Etch,"Front (Standard): 2-1/4""w x 3-1/2""h",Etched,Deep Etch with Colorfill,"Front (Optional, additional charge): 2-1/4""w x 3-1/2""h, 1 color(s) max ",186 Red|876 Metallic Copper|Black|White|286 Blue|877 Metallic Silver|871 Metallic Gold,,,,,,,,,,,,,,,,"Rush Delivery May Be Available, Call Customer Svc $20.00(Z) per order",Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Colorfill $7.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",,Red Wing,MN,55066,Red Wing,MN,55066
36271,Calla Lily Award - Blue,AWARD,Awards & Recognition,JAFFA,Jaffa(R),This elegant Blue Calla Lily vase is a perfect alternative to the purple Calla Lily Vase and is a more versatile color for any corporation!,"deep etch, 1 location",ART,Art Glass,36271 Blue Calla Lily Vases Jaffa awards and recognition crystal elegant elegance lilies Jaffa Giftware Vases and Bowls Art Glass Blues Callas Lilies Vase Jaffas award ands recognitions crystals elegants elegances lily Giftwares Bowl Arts Glasses Glas,Poland,Each piece is an individual work of art; size and color will vary.,AWARD_36271_S.jpg,AWARD_36271_M.jpg,AWARD_36271_L.jpg,AWARD_36271_Z.jpg,http://norwood.com/images/products/small/36271_S.jpg,http://norwood.com/images/products/medium/36271_M.jpg,http://norwood.com/images/products/large/36271_L.jpg,http://norwood.com/images/products/zoom/36271_Z.jpg,Art Glass,118,,1/1/15,1|12,485.33|423.25,242.665|232.7875,,,,,485.33,423.25,,,,,,,,,A,B,,,,,,,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,Each,"7-1/2""w x 13""h x 5-1/2""d",,"7-1/2""",,"13""",3,,,,Product Colors,Blue/Clear,,,,,,,Deep Etch,"Front (Standard): 2""w x 2-1/4""h",Etched,Deep Etch with Colorfill,"Front (Optional, additional charge): 2""w x 2-1/4""h, 1 color(s) max ",871 Metallic Gold|877 Metallic Silver|Black|286 Blue|876 Metallic Copper|186 Red|White,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Colorfill $7.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",,Red Wing,MN,55066,Red Wing,MN,55066
36283,Grande Egg Award,AWARD,Awards & Recognition,JAFFA,Jaffa(R),This multi-color intricate art glass egg with base will be a decorative accessory to anyone's office!,"laser etch, 1 location",ART,Art Glass,36283 Jaffa Grande Egg Award Art Glass Paperweight Eggs Jaffas Grandes Awards Arts Glasses Glas Paperweights,China,Each piece is an individual work of art; size and color will vary.,AWARD_36283_S.jpg,AWARD_36283_M.jpg,AWARD_36283_L.jpg,AWARD_36283_Z.jpg,http://norwood.com/images/products/small/36283_S.jpg,http://norwood.com/images/products/medium/36283_M.jpg,http://norwood.com/images/products/large/36283_L.jpg,http://norwood.com/images/products/zoom/36283_Z.jpg,Art Glass on Black Base,112,,1/1/15,6|12|25|50,92.57|82.42|74.52|71.13,46.285|45.331|44.712|42.678,,,,,92.57,82.42,74.52,71.13,,,,,,,A,B,C,C,,,,,,,6,12,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Each,"Award: 3"" dia. x 5-1/2""h|Base: 3-1/2"" sq.",Award dia.|Base sq.,,,"5-1/2""|",5,,,,Product Colors,Black/Multicolor,,,,,,,Laser Etch,"Base (Standard): 2-7/8""w x 2-1/2""h",Metallic Gold Colorfill|Red Colorfill|Etched|Blue Colorfill,,,,,,,,,,,,,,,,,,,"Rush Delivery May Be Available, Call Customer Svc $20.00(Z) per order",Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Laser Etch Personalization $3.00(G) per line, per piece|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Less Than Minimum available, please call for Price Free, plus cost of item|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",,Red Wing,MN,55066,Red Wing,MN,55066
36285,Oceanic Vase,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",ART,Art Glass,36285 Jaffa Green Oceanic Vase Art Glass Vases Jaffas Greens Oceanics Arts Glasses Glas,China,Each piece is an individual work of art; size and color will vary.,AWARD_36285_S.jpg,AWARD_36285_M.jpg,AWARD_36285_L.jpg,AWARD_36285_Z.jpg,http://norwood.com/images/products/small/36285_S.jpg,http://norwood.com/images/products/medium/36285_M.jpg,http://norwood.com/images/products/large/36285_L.jpg,http://norwood.com/images/products/zoom/36285_Z.jpg,24% Lead Crystal on Separate Black Base,119,,1/1/15,1|6,581.26|507.9,290.63|279.345,,,,,581.26,507.9,,,,,,,,,A,B,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,Each,"Award: 8""w x 14-1/2""h x 6""d|Base: 6"" sq. x 2""h",Award|Base sq.,"8""|",,"14-1/2""|2""",5,,,,Product Colors,Black/Multicolor,,,,,,,Deep Etch,"Base (Standard): 4-1/4""w x 1""h",Etched,Deep Etch with Colorfill,"Base (Optional, additional charge): 4-1/4""w x 1""h, 1 color(s) max ",White|871 Metallic Gold|186 Red|Black|876 Metallic Copper|286 Blue|877 Metallic Silver,,,,,,,,,,,,,,,,"Rush Delivery May Be Available, Call Customer Svc $20.00(Z) per order",Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Colorfill $7.00(G) per location, per piece|Custom Cut Plate up to 7 sq. inches $9.00(G) per plate|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Custom Cut Plate 7 to 12 sq. inches $12.00(G) per plate|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment","For products going to California, a Prop 65 label will be applied per item free of charge.",Red Wing,MN,55066,Red Wing,MN,55066
36286,Revolutionary Award,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",ART,Art Glass,36286 Revolutionary Award Swirl Award Pirouette Art Glass Revolutionaries Awards Swirls Pirouettes Arts Glasses Glas,China,Each piece is an individual work of art; size and color will vary.,AWARD_36286_S.jpg,AWARD_36286_M.jpg,AWARD_36286_L.jpg,AWARD_36286_Z.jpg,http://norwood.com/images/products/small/36286_S.jpg,http://norwood.com/images/products/medium/36286_M.jpg,http://norwood.com/images/products/large/36286_L.jpg,http://norwood.com/images/products/zoom/36286_Z.jpg,24% Lead Crystal on Separate Black Base,117,,1/1/15,1|6,372.47|316.03,186.235|173.8165,,,,,372.47,316.03,,,,,,,,,A,B,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,Each,"Award: 3"" dia. x 12-3/4""h|Base: 4"" dia. x 2-1/16""h",Award dia.|Base dia.,,,"12-3/4""|2-1/16""",5,,,,Product Colors,Black/Blue/Clear,,,,,,,Deep Etch,"Base (Standard): 3""w x 1-1/2""h",Etched,Deep Etch with Colorfill,"Base (Optional, additional charge): 3""w x 1-1/2""h, 1 color(s) max ",871 Metallic Gold|White|286 Blue|877 Metallic Silver|186 Red|876 Metallic Copper|Black,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Colorfill $7.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment","For products going to California, a Prop 65 label will be applied per item free of charge.",Red Wing,MN,55066,Red Wing,MN,55066
36341,Kara,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",ART,Art Glass,36341 Kara Award Awards Recognition Jaffa Karas Recognitions Jaffas,China,Each piece is an individual work of art; size and color will vary.,AWARD_36341_S.jpg,AWARD_36341_M.jpg,AWARD_36341_L.jpg,AWARD_36341_Z.jpg,http://norwood.com/images/products/small/36341_S.jpg,http://norwood.com/images/products/medium/36341_M.jpg,http://norwood.com/images/products/large/36341_L.jpg,http://norwood.com/images/products/zoom/36341_Z.jpg,24% Lead Crystal on Separate Black Base,117,,1/1/15,1|6,378.11|310.39,189.055|170.7145,,,,,378.11,310.39,,,,,,,,,A,B,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,Each,"Award: 5""w x 11-1/4""h x 2-1/2""d|Base: 4"" dia. x 2-1/16""h",Award|Base dia.,"5""|",,"11-1/4""|2-1/16""",5,,,,Product Colors,Black/Multicolor,,,,,,,Deep Etch,"Base (Standard): 3""w x 1-1/2""h",Etched,Deep Etch with Colorfill,"Base (Optional, additional charge): 3""w x 1-1/2""h, 1 color(s) max ",186 Red|877 Metallic Silver|White|871 Metallic Gold|Black|286 Blue|876 Metallic Copper,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Colorfill $7.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment","For products going to California, a Prop 65 label will be applied per item free of charge.",Red Wing,MN,55066,Red Wing,MN,55066
36436,Fireworks,AWARD,Awards & Recognition,JAFFA,Jaffa(R),A beautiful burst of fireworks inside glass! This award is part of our Art Glass Collection and is truly unique!,"deep etch, 1 location",ART,Art Glass,36436 Fireworks Art Glass Eggs Egg Sphere Jaffa Award Awards Recognition gift Gifts Firework Arts Glasses Glas Spheres Jaffas Recognitions gifts Gift,China,Each piece is an individual work of art; size and color will vary.,AWARD_36436_S.jpg,AWARD_36436_M.jpg,AWARD_36436_L.jpg,AWARD_36436_Z.jpg,http://norwood.com/images/products/small/36436_S.jpg,http://norwood.com/images/products/medium/36436_M.jpg,http://norwood.com/images/products/large/36436_L.jpg,http://norwood.com/images/products/zoom/36436_Z.jpg,Art Glass,108,,1/1/15,6|25|50|100,28.23|23.72|21.47|21.18,14.115|13.046|12.882|12.708,,,,,28.23,23.72,21.47,21.18,,,,,,,A,B,C,C,,,,,,,6,25,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,Each,"3-1/4"" dia. x 3""h",dia.,,,"3""",5,,,,Product Colors,Clear/Gold,,,,,,,Deep Etch,"Front (Standard): 1-1/2""w x 3/4""h",Etched,,,,,,,,,,,,,,,,,,,"Rush Delivery May Be Available, Call Customer Svc $20.00(Z) per order",Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Deep Etch Personalization $3.75(G) per line, per piece|Less Than Minimum available, please call for Price Free, plus cost of item|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",,Red Wing,MN,55066,Red Wing,MN,55066
36437,Pyramid of Success,AWARD,Awards & Recognition,JAFFA,Jaffa(R),Give this Art Glass Award during your next awards ceremony to your employees who have been most successful!,"deep etch, 1 location",ART,Art Glass,36437 Pyramid of Success Award Awards Art Glass Eggs Egg Sphere Jaffa Recognition Gift Gifts Pyramids ofs Successes Succes Arts Glasses Glas Spheres Jaffas Recognitions,China,Each piece is an individual work of art; size and color will vary.,AWARD_36437_S.jpg,AWARD_36437_M.jpg,AWARD_36437_L.jpg,AWARD_36437_Z.jpg,http://norwood.com/images/products/small/36437_S.jpg,http://norwood.com/images/products/medium/36437_M.jpg,http://norwood.com/images/products/large/36437_L.jpg,http://norwood.com/images/products/zoom/36437_Z.jpg,Art Glass,110,,1/1/15,6|25|50|100,33.32|30.04|27.11|26.83,16.66|16.522|16.266|16.098,,,,,33.32,30.04,27.11,26.83,,,,,,,A,B,C,C,,,,,,,6,25,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Each,"3""w x 3-1/2""h x 3""d",,"3""",,"3-1/2""",5,,,,Product Colors,Clear/Multicolor,,,,,,,Deep Etch,"Front (Standard): 2""w x 1/2""h (Irregular)|Back (Optional, additional charge): 2""w x 1/2""h (Irregular)|Right Side (Optional, additional charge): 2""w x 1/2""h (Irregular)|Left Side (Optional, additional charge): 2""w x 1/2""h (Irregular)",Etched,Deep Etch with Colorfill,"Front (Optional, additional charge): 2""w x 1/2""h (Irregular), 1 color(s) max |Back (Optional, additional charge): 2""w x 1/2""h (Irregular), 1 color(s) max |Right Side (Optional, additional charge): 2""w x 1/2""h (Irregular), 1 color(s) max |Left Side (Optional, additional charge): 2""w x 1/2""h (Irregular), 1 color(s) max ",Black|871 Metallic Gold|186 Red|286 Blue|White|877 Metallic Silver|876 Metallic Copper,,,,,,,,,,,,,,,,"Rush Delivery May Be Available, Call Customer Svc $20.00(Z) per order",Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Additional Imprint Location $8.00(G) per item|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Colorfill $7.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Less Than Minimum available, please call for Price Free, plus cost of item|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",,Red Wing,MN,55066,Red Wing,MN,55066
36438,Spiral Award,AWARD,Awards & Recognition,JAFFA,Jaffa(R),The Spiral Award is a mixture of colors in a tall beautiful art glass egg!,"deep etch, 1 location",ART,Art Glass,36438 Spiral Award Awards Blue Green Art Glass Egg Eggs Sphere Jaffa Recognition Gift Gifts Spirals Blues Greens Arts Glasses Glas Spheres Jaffas Recognitions,China,Each piece is an individual work of art; size and color will vary.,AWARD_36438_S.jpg,AWARD_36438_M.jpg,AWARD_36438_L.jpg,AWARD_36438_Z.jpg,http://norwood.com/images/products/small/36438_S.jpg,http://norwood.com/images/products/medium/36438_M.jpg,http://norwood.com/images/products/large/36438_L.jpg,http://norwood.com/images/products/zoom/36438_Z.jpg,Art Glass,109,,1/1/15,6|25|50|100,41.77|37.28|32.47|32.19,20.885|20.504|19.482|19.314,,,,,41.77,37.28,32.47,32.19,,,,,,,A,B,C,C,,,,,,,6,25,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,Each,"3-1/2"" dia. x 6-3/4""h",dia.,,,"6-3/4""",5,,,,Product Colors,Clear/Blue|Clear/Green,,,,,,,Deep Etch,"Front (Standard): 1-1/8""w x 3""h (Oval)",Etched,Deep Etch with Colorfill,"Front (Optional, additional charge): 1-1/8""w x 3""h (Oval), 1 color(s) max ",877 Metallic Silver|186 Red|286 Blue|871 Metallic Gold|Black|876 Metallic Copper|White,,,,,,,,,,,,,,,,"Rush Delivery May Be Available, Call Customer Svc $20.00(Z) per order",Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Deep Etch Personalization $3.75(G) per line, per piece|Less Than Minimum available, please call for Price Free, plus cost of item|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment",,Red Wing,MN,55066,Red Wing,MN,55066
