SKU,Item Name,Charge Name,Charge Type,Setup,Reorder Setup,Run Charge-Qty1,Run Charge-Qty2,Run Charge-Qty3,Run Charge-Qty4,Run Charge-Qty5,Code
G1104,"ORO Pen/Stylus",Screen Print Setup Charge,SETUP,50,0,0,0,0,0,0,V
